Date,Hour,Temperature,Load
27-Mar-06,16,68.68,1411073.2184096873
27-Mar-06,17,67.72,1423262.8511098942
27-Mar-06,18,65.96,1425972.7609920301
27-Mar-06,19,61.0,1390763.779601881
27-Mar-06,20,57.04,1367404.4517343212
27-Mar-06,21,55.64,1374380.2368845893
27-Mar-06,22,53.72,1375194.2022031108
27-Mar-06,23,52.2,1380748.0289306683
27-Mar-06,24,49.64,1373978.215994733
28-Mar-06,1,47.72,809224.9793478292
28-Mar-06,2,47.4,828998.3903024935
28-Mar-06,3,46.0,835974.1754527614
28-Mar-06,4,45.52,853851.6418438115
28-Mar-06,5,45.08,872203.094375765
28-Mar-06,6,45.2,897190.3528803685
28-Mar-06,7,46.32,934027.2649075608
28-Mar-06,8,54.8,1058077.6268610088
28-Mar-06,9,63.64,1186393.864082589
28-Mar-06,10,67.32,1253565.8891276096
28-Mar-06,11,69.56,1303674.4131001018
28-Mar-06,12,71.36,1348569.089522655
28-Mar-06,13,72.36,1383984.0431271368
28-Mar-06,14,73.68,1423190.885858847
28-Mar-06,15,73.68,1446756.1859407397
28-Mar-06,16,73.52,1468425.5414590181
28-Mar-06,17,72.64,1481563.1464410326
28-Mar-06,18,70.56,1480481.16719594
28-Mar-06,19,66.88,1460439.7423147047
28-Mar-06,20,64.32,1453669.9293787694
28-Mar-06,21,62.28,1453061.9362745807
28-Mar-06,22,61.0,1461459.6798475592
28-Mar-06,23,59.48,1467013.5065751164
28-Mar-06,24,57.52,1467353.4857527348
29-Mar-06,1,56.56,913975.9164875166
29-Mar-06,2,55.32,922847.6462013989
29-Mar-06,3,54.16,932667.3481970882
29-Mar-06,4,54.0,954336.7037153668
29-Mar-06,5,53.68,974110.114670031
29-Mar-06,6,53.36,993883.5256246952
29-Mar-06,7,53.64,1020766.7286929128
29-Mar-06,8,58.36,1100262.393401426
29-Mar-06,9,64.6,1197769.5314642745
29-Mar-06,10,69.28,1276791.210031884
29-Mar-06,11,71.92,1331639.595413412
29-Mar-06,12,74.08,1380800.147104097
29-Mar-06,13,75.64,1422850.906681229
29-Mar-06,14,76.6,1457791.874144807
29-Mar-06,15,77.04,1486571.021776639
29-Mar-06,16,76.16,1499708.6267586532
29-Mar-06,17,75.4,1514268.1901633784
29-Mar-06,18,73.16,1511290.2663546714
29-Mar-06,19,69.8,1495040.7306006649
29-Mar-06,20,67.24,1488270.9176647295
29-Mar-06,21,65.52,1491454.8136877692
29-Mar-06,22,63.56,1491794.7928653874
29-Mar-06,23,62.64,1504458.4117064981
29-Mar-06,24,61.6,1515700.0721248982
30-Mar-06,1,60.52,960900.5444369694
30-Mar-06,2,59.36,970720.2464326588
30-Mar-06,3,58.32,981961.9068510588
30-Mar-06,4,57.4,994625.5256921696
30-Mar-06,5,56.64,1009185.0890968946
30-Mar-06,6,56.64,1032750.3891787874
30-Mar-06,7,57.24,1063425.4813742335
30-Mar-06,8,62.24,1146239.0490690717
30-Mar-06,9,68.4,1242798.2148501133
30-Mar-06,10,72.64,1316606.0458677835
30-Mar-06,11,75.28,1371454.4312493114
30-Mar-06,12,77.32,1419193.0245172856
30-Mar-06,13,78.4,1455555.9504035749
30-Mar-06,14,79.08,1487179.0148808279
30-Mar-06,15,79.2,1512166.2733854314
30-Mar-06,16,78.72,1530043.7397764814
30-Mar-06,17,77.68,1541285.4001948815
30-Mar-06,18,75.96,1544469.296217921
30-Mar-06,19,72.56,1527745.7743230108
30-Mar-06,20,69.8,1518606.0306825577
30-Mar-06,21,67.52,1515154.1207329473
30-Mar-06,22,65.96,1520233.961319601
30-Mar-06,23,64.44,1525787.7880471584
30-Mar-06,24,62.88,1530867.628633812
31-Mar-06,1,61.52,972750.1979595585
31-Mar-06,2,60.16,980199.96925073
31-Mar-06,3,59.6,997129.4633599728
31-Mar-06,4,59.08,1014532.9436101192
31-Mar-06,5,59.28,1040468.1743965298
31-Mar-06,6,58.44,1054079.7655194476
31-Mar-06,7,59.52,1090442.6914057366
31-Mar-06,8,64.88,1177522.1343687067
31-Mar-06,9,70.88,1272185.355586134
31-Mar-06,10,74.24,1335565.4915039258
31-Mar-06,11,76.64,1387569.9600400324
31-Mar-06,12,78.32,1431042.6780398749
31-Mar-06,13,79.28,1465983.645503453
31-Mar-06,14,79.88,1496658.737698899
31-Mar-06,15,80.2,1524015.9269080204
31-Mar-06,16,79.84,1543315.351721781
31-Mar-06,17,78.68,1553135.0537174707
31-Mar-06,18,76.48,1550631.1160496674
31-Mar-06,19,73.04,1533433.6080138537
31-Mar-06,20,70.56,1527611.7673597254
31-Mar-06,21,68.08,1521789.9267055972
31-Mar-06,22,66.28,1524025.8504468296
31-Mar-06,23,65.08,1533371.5663016154
31-Mar-06,24,63.4,1537029.4484655585
01-Apr-06,1,62.04,978912.0177913047
01-Apr-06,2,60.08,979251.9969689229
01-Apr-06,3,59.0,990019.6712464193
01-Apr-06,4,58.0,1001735.317805723
01-Apr-06,5,57.44,1018664.8119149659
01-Apr-06,6,57.04,1037490.2505878229
01-Apr-06,7,57.8,1070061.2873468832
01-Apr-06,8,63.8,1164724.5085643106
01-Apr-06,9,69.8,1259387.7297817376
01-Apr-06,10,73.6,1327981.713249469
01-Apr-06,11,77.0,1391835.8353081646
01-Apr-06,12,79.0,1439100.4424352353
01-Apr-06,13,80.16,1476411.3406033316
01-Apr-06,14,81.12,1511352.3080669097
01-Apr-06,15,81.12,1534917.6081488025
01-Apr-06,16,80.4,1549951.157694431
01-Apr-06,17,79.2,1559296.873549217
01-Apr-06,18,77.12,1558214.8943041244
01-Apr-06,19,74.24,1547653.1922409604
01-Apr-06,20,71.92,1543727.2961504464
01-Apr-06,21,69.92,1543593.2891871613
01-Apr-06,22,68.28,1547725.1574920078
01-Apr-06,23,66.92,1555174.9287831793
01-Apr-06,24,65.64,1563572.672356158
02-Apr-06,1,64.36,1006403.2139637114
02-Apr-06,2,63.98,1025465.6457070203
02-Apr-06,3,63.6,1044528.0774503291
02-Apr-06,4,63.28,1064301.4884049934
02-Apr-06,5,62.76,1081704.9686551397
02-Apr-06,6,62.76,1105270.2687370325
02-Apr-06,7,62.24,1122673.7489871788
02-Apr-06,8,63.08,1156192.7580280462
02-Apr-06,9,65.92,1213411.0741140922
02-Apr-06,10,69.64,1281057.0853000162
02-Apr-06,11,73.12,1345859.179640519
02-Apr-06,12,76.64,1411135.2601219253
02-Apr-06,13,79.68,1470723.5069124887
02-Apr-06,14,82.36,1526045.87843492
02-Apr-06,15,82.8,1554825.026066752
02-Apr-06,16,83.12,1582182.2152758734
02-Apr-06,17,82.88,1602903.5985123445
02-Apr-06,18,81.6,1611301.3420853233
02-Apr-06,19,79.0,1604057.5430084844
02-Apr-06,20,74.96,1579750.2428591172
02-Apr-06,21,72.48,1573928.4022049892
02-Apr-06,22,70.12,1569528.5199735716
02-Apr-06,23,68.6,1575082.3467011289
02-Apr-06,24,67.6,1586797.9932604325
03-Apr-06,1,66.36,1030102.5210088895
03-Apr-06,2,64.88,1036130.3338773504
03-Apr-06,3,64.48,1054955.7725502076
03-Apr-06,4,64.0,1072833.2389412574
03-Apr-06,5,63.64,1092132.6637550183
03-Apr-06,6,63.0,1108114.1855824539
03-Apr-06,7,62.72,1128361.5826780216
03-Apr-06,8,63.4,1159984.6471552749
03-Apr-06,9,66.28,1217676.9493822241
03-Apr-06,10,70.8,1294802.6833862194
03-Apr-06,11,74.6,1363396.6668539506
03-Apr-06,12,78.32,1431042.6780398749
03-Apr-06,13,81.04,1486839.03570321
03-Apr-06,14,82.04,1522253.9893076916
03-Apr-06,15,83.76,1566200.6934484376
03-Apr-06,16,84.2,1594979.8410802693
03-Apr-06,17,83.68,1612383.321330416
03-Apr-06,18,82.52,1622203.0233261052
03-Apr-06,19,79.64,1611641.3212629415
03-Apr-06,20,76.24,1594917.7993680313
03-Apr-06,21,73.64,1587674.0002911924
03-Apr-06,22,71.84,1589909.9240324248
03-Apr-06,23,70.56,1598307.6676054036
03-Apr-06,24,69.2,1605757.438896575
04-Apr-06,1,68.48,1055223.7864767783
04-Apr-06,2,68.08,1074049.2251496355
04-Apr-06,3,67.64,1092400.677681589
04-Apr-06,4,67.04,1108856.1856499282
04-Apr-06,5,66.56,1126733.6520409784
04-Apr-06,6,65.64,1139397.270882089
04-Apr-06,7,64.88,1153956.834286814
04-Apr-06,8,64.72,1175626.1898050925
04-Apr-06,9,66.76,1223364.7830730672
04-Apr-06,10,69.92,1284374.988286341
04-Apr-06,11,72.44,1337801.4152451584
04-Apr-06,12,74.68,1387909.9392176508
04-Apr-06,13,76.52,1433278.601781107
04-Apr-06,14,77.64,1470115.5138082998
04-Apr-06,15,78.56,1504582.4951309743
04-Apr-06,16,78.84,1531465.698199192
04-Apr-06,17,78.8,1554557.0121401811
04-Apr-06,18,78.32,1572434.4785312312
04-Apr-06,19,75.76,1565664.6655952958
04-Apr-06,20,70.72,1529507.7119233396
04-Apr-06,21,66.12,1498564.6058013227
04-Apr-06,22,63.64,1492742.7651471945
04-Apr-06,23,61.36,1489290.855197584
04-Apr-06,24,59.76,1493896.7096433342
05-Apr-06,1,58.48,936727.2512508876
05-Apr-06,2,56.52,937067.2304285057
05-Apr-06,3,55.2,944990.9878605809
05-Apr-06,4,54.24,957180.6205607881
05-Apr-06,5,52.56,960838.5027247312
05-Apr-06,6,52.04,978241.9829748776
05-Apr-06,7,51.56,996119.4493659276
05-Apr-06,8,51.76,1022054.6801523381
05-Apr-06,9,59.12,1132833.4301604864
05-Apr-06,10,66.56,1244560.1524504418
05-Apr-06,11,71.88,1331165.6092725084
05-Apr-06,12,75.24,1394545.7451903005
05-Apr-06,13,76.76,1436122.5186265288
05-Apr-06,14,78.04,1474855.3752173353
05-Apr-06,15,79.16,1511692.2872445276
05-Apr-06,16,79.48,1539049.476453649
05-Apr-06,17,79.48,1562614.7765355418
05-Apr-06,18,78.72,1577174.3399402667
05-Apr-06,19,76.32,1572300.4715679456
05-Apr-06,20,70.88,1531403.6564869538
05-Apr-06,21,66.48,1502830.481069455
05-Apr-06,22,64.04,1497482.6265562302
05-Apr-06,23,62.0,1496874.633452041
05-Apr-06,24,60.2,1499110.5571932737
06-Apr-06,1,57.88,929617.4591373343
06-Apr-06,2,55.8,928535.4798922415
06-Apr-06,3,54.52,936933.2234652203
06-Apr-06,4,53.44,947700.8977427168
06-Apr-06,5,52.44,959416.5443020206
06-Apr-06,6,51.36,970184.218579517
06-Apr-06,7,50.92,988535.6711114706
06-Apr-06,8,52.32,1028690.486124988
06-Apr-06,9,60.44,1148474.972810304
06-Apr-06,10,68.4,1266363.514932006
06-Apr-06,11,73.96,1355812.8885994938
06-Apr-06,12,77.32,1419193.0245172856
06-Apr-06,13,79.48,1468353.576207971
06-Apr-06,14,80.92,1508982.377362392
06-Apr-06,15,82.24,1548189.220094102
06-Apr-06,16,82.28,1572228.5063168984
06-Apr-06,17,81.68,1588684.0142852378
06-Apr-06,18,80.68,1600399.6608445414
06-Apr-06,19,78.16,1594103.8340495094
06-Apr-06,20,74.24,1571218.492322853
06-Apr-06,21,71.12,1557812.873414268
06-Apr-06,22,68.68,1552465.0189010436
06-Apr-06,23,65.8,1541903.3168378794
06-Apr-06,24,64.2,1546509.1712836297
07-Apr-06,1,62.8,987917.7544684724
07-Apr-06,2,60.88,988731.7197869942
07-Apr-06,3,60.12,1003291.2831917191
07-Apr-06,4,59.16,1015480.9158919263
07-Apr-06,5,58.0,1025300.6178876158
07-Apr-06,6,57.64,1044600.0427013764
07-Apr-06,7,57.6,1067691.3566423655
07-Apr-06,8,58.68,1104054.2825286547
07-Apr-06,9,65.44,1207723.2404232493
07-Apr-06,10,72.0,1309022.2676133264
07-Apr-06,11,76.84,1389939.8907445504
07-Apr-06,12,80.2,1453320.0266623423
07-Apr-06,13,81.6,1493474.8416758596
07-Apr-06,14,83.72,1542161.4072256412
07-Apr-06,15,84.08,1569992.582575666
07-Apr-06,16,84.04,1593083.896516655
07-Apr-06,17,83.44,1609539.4044849945
07-Apr-06,18,81.6,1611301.3420853233
07-Apr-06,19,79.44,1609271.3905584235
07-Apr-06,20,75.68,1588281.9933953816
07-Apr-06,21,73.96,1591465.8894184208
07-Apr-06,22,71.28,1583274.118059775
07-Apr-06,23,70.08,1592619.8339145607
07-Apr-06,24,68.6,1598647.6467830217
08-Apr-06,1,67.12,1039108.2576860572
08-Apr-06,2,67.76,1070257.336022407
08-Apr-06,3,68.04,1097140.5390906245
08-Apr-06,4,68.32,1124023.7421588423
08-Apr-06,5,68.16,1145693.0976771207
08-Apr-06,6,67.6,1162622.5917863636
08-Apr-06,7,67.52,1185239.9195864492
08-Apr-06,8,68.24,1217336.970204606
08-Apr-06,9,70.36,1266023.5357543877
08-Apr-06,10,74.32,1336513.4637857329
08-Apr-06,11,78.52,1409847.3086624998
08-Apr-06,12,81.0,1462799.7494804135
08-Apr-06,13,83.04,1510538.3427483882
08-Apr-06,14,84.4,1550219.1716210018
08-Apr-06,15,84.6,1576154.4024074124
08-Apr-06,16,84.72,1601141.6609120157
08-Apr-06,17,83.68,1612383.321330416
08-Apr-06,18,81.92,1615093.231212552
08-Apr-06,19,79.72,1612589.2935447486
08-Apr-06,20,77.24,1606767.4528906203
08-Apr-06,21,74.92,1602841.5568001065
08-Apr-06,22,73.48,1609343.3558094709
08-Apr-06,23,72.48,1621059.0023687747
08-Apr-06,24,71.56,1633722.6212098855
09-Apr-06,1,68.36,1053801.8280540677
09-Apr-06,2,66.8,1058881.6686407214
09-Apr-06,3,65.64,1068701.3706364108
09-Apr-06,4,65.32,1088474.781591075
09-Apr-06,5,65.16,1110144.1371093537
09-Apr-06,6,64.64,1127547.6173595
09-Apr-06,7,64.24,1146373.0560323568
09-Apr-06,8,64.12,1168516.397691539
09-Apr-06,9,64.96,1202035.4067324065
09-Apr-06,10,66.64,1245508.124732249
09-Apr-06,11,68.68,1293246.7180002236
09-Apr-06,12,70.92,1343355.2419727156
09-Apr-06,13,72.6,1386827.959972558
09-Apr-06,14,73.6,1422242.9135770397
09-Apr-06,15,74.48,1456235.908758811
09-Apr-06,16,74.56,1480749.1811225107
09-Apr-06,17,74.12,1499100.6336544645
09-Apr-06,18,72.2,1499914.598972986
09-Apr-06,19,70.4,1502150.5227142186
09-Apr-06,20,67.4,1490166.862228344
09-Apr-06,21,65.32,1489084.8829832515
09-Apr-06,22,64.16,1498904.5849789407
09-Apr-06,23,63.12,1510146.245397341
09-Apr-06,24,62.0,1520439.933533934
10-Apr-06,1,61.64,974172.1563822691
10-Apr-06,2,60.2,980673.9553916336
10-Apr-06,3,59.48,995707.504937262
10-Apr-06,4,59.04,1014058.9574692156
10-Apr-06,5,58.52,1031462.4377193621
10-Apr-06,6,58.0,1048865.9179695086
10-Apr-06,7,57.24,1063425.4813742335
10-Apr-06,8,58.88,1106424.2132331724
10-Apr-06,9,63.12,1180232.0442508426
10-Apr-06,10,67.72,1258305.750536645
10-Apr-06,11,70.88,1319315.9557499194
10-Apr-06,12,73.28,1371320.424286026
10-Apr-06,13,74.76,1412423.2115813505
10-Apr-06,14,75.76,1447838.1651858322
10-Apr-06,15,76.16,1476143.3266767603
10-Apr-06,16,75.8,1495442.7514905212
10-Apr-06,17,75.32,1513320.217881571
10-Apr-06,18,74.56,1527879.7812862962
10-Apr-06,19,72.48,1526797.8020412037
10-Apr-06,20,69.52,1515288.1276962329
10-Apr-06,21,67.28,1512310.203887526
10-Apr-06,22,65.6,1515968.086051469
10-Apr-06,23,64.36,1524839.8157653513
10-Apr-06,24,63.2,1534659.5177610407
11-Apr-06,1,61.84,976542.087086787
11-Apr-06,2,61.16,992049.622773319
11-Apr-06,3,60.36,1006135.2000371405
11-Apr-06,4,59.72,1022116.7218645762
11-Apr-06,5,59.32,1040942.1605374333
11-Apr-06,6,58.92,1059767.5992102905
11-Apr-06,7,58.56,1079067.0240240511
11-Apr-06,8,59.52,1114007.9914876292
11-Apr-06,9,63.96,1190185.7532098177
11-Apr-06,10,68.24,1264467.5703683915
11-Apr-06,11,72.2,1334957.498399737
11-Apr-06,12,74.24,1382696.0916677113
11-Apr-06,13,76.04,1427590.7680902644
11-Apr-06,14,76.6,1457791.874144807
11-Apr-06,15,77.64,1493680.8138901924
11-Apr-06,16,77.16,1511558.2802812424
11-Apr-06,17,76.64,1528961.7605313887
11-Apr-06,18,75.76,1542099.3655134032
11-Apr-06,19,73.96,1544335.2892546356
11-Apr-06,20,71.12,1534247.5733323754
11-Apr-06,21,69.04,1533165.5940872827
11-Apr-06,22,67.48,1538245.4346739366
11-Apr-06,23,66.16,1546169.1921060116
11-Apr-06,24,65.0,1555988.8941017012
12-Apr-06,1,63.92,1001189.3664137722
12-Apr-06,2,63.24,1016696.9021003044
12-Apr-06,3,62.76,1034574.3684913543
12-Apr-06,4,62.0,1049133.9318960793
12-Apr-06,5,61.32,1064641.4675826114
12-Apr-06,6,60.64,1080149.0032691436
12-Apr-06,7,59.8,1093760.5943920615
12-Apr-06,8,61.56,1138181.284673711
12-Apr-06,9,66.24,1217202.9632413206
12-Apr-06,10,70.8,1294802.6833862194
12-Apr-06,11,73.52,1350599.0410495545
12-Apr-06,12,75.28,1395019.731331204
12-Apr-06,13,76.2,1429486.7126538786
12-Apr-06,14,77.0,1462531.7355538427
12-Apr-06,15,77.92,1496998.7168765173
12-Apr-06,16,78.0,1521511.989240217
12-Apr-06,17,77.8,1542707.3586175921
12-Apr-06,18,77.0,1556792.9358814135
12-Apr-06,19,74.64,1552393.053649996
12-Apr-06,20,71.88,1543253.3100095429
12-Apr-06,21,69.4,1537431.4693554149
12-Apr-06,22,67.88,1542985.296082972
12-Apr-06,23,66.0,1544273.2475423974
12-Apr-06,24,64.68,1552197.0049744726
13-Apr-06,1,63.84,1000241.3941319651
13-Apr-06,2,61.72,998685.428745969
13-Apr-06,3,60.96,1013244.9921506939
13-Apr-06,4,60.12,1026856.5832736118
13-Apr-06,5,59.32,1040942.1605374333
13-Apr-06,6,58.88,1059293.613069387
13-Apr-06,7,58.36,1076697.0933195334
13-Apr-06,8,60.28,1123013.7281647972
13-Apr-06,9,65.84,1212463.101832285
13-Apr-06,10,71.04,1297646.600231641
13-Apr-06,11,73.56,1351073.027190458
13-Apr-06,12,75.68,1399759.5927402396
13-Apr-06,13,76.76,1436122.5186265288
13-Apr-06,14,77.76,1471537.4722310104
13-Apr-06,15,78.52,1504108.5089900708
13-Apr-06,16,78.56,1528147.7952128672
13-Apr-06,17,78.52,1551239.109153856
13-Apr-06,18,78.0,1568642.5894040025
13-Apr-06,19,75.96,1568034.5962998136
13-Apr-06,20,72.4,1549415.1298412895
13-Apr-06,21,68.36,1525107.8296919223
13-Apr-06,22,66.12,1522129.9058832154
13-Apr-06,23,64.24,1523417.8573426404
13-Apr-06,24,62.64,1528023.7117883908
14-Apr-06,1,61.44,971802.2256777512
14-Apr-06,2,59.72,974986.1217007907
14-Apr-06,3,59.56,996655.4772190693
14-Apr-06,4,58.52,1007897.1376374693
14-Apr-06,5,57.32,1017242.8534922552
14-Apr-06,6,56.08,1026114.5832061374
14-Apr-06,7,56.12,1050153.8694289336
14-Apr-06,8,58.6,1103106.3102468473
14-Apr-06,9,65.44,1207723.2404232493
14-Apr-06,10,71.4,1301912.475499773
14-Apr-06,11,74.8,1365766.5975584686
14-Apr-06,12,77.8,1424880.8582081285
14-Apr-06,13,79.56,1469301.548489778
14-Apr-06,14,81.12,1511352.3080669097
14-Apr-06,15,82.12,1546767.2616713913
14-Apr-06,16,82.84,1578864.3122895483
14-Apr-06,17,82.2,1594845.8341169842
14-Apr-06,18,81.16,1606087.494535384
14-Apr-06,19,78.96,1603583.5568675809
14-Apr-06,20,74.24,1571218.492322853
14-Apr-06,21,71.16,1558286.8595551716
14-Apr-06,22,68.88,1554834.949605561
14-Apr-06,23,67.28,1559440.8040513112
14-Apr-06,24,65.76,1564994.6307788687
15-Apr-06,1,64.16,1004033.2832591935
15-Apr-06,2,63.52,1020014.8050866292
15-Apr-06,3,61.72,1022250.7288278616
15-Apr-06,4,61.12,1038706.2367962009
15-Apr-06,5,59.48,1042838.1051010475
15-Apr-06,6,58.96,1060241.585351194
15-Apr-06,7,58.12,1073853.1764741119
15-Apr-06,8,59.44,1113060.0192058221
15-Apr-06,9,65.24,1205353.3097187316
15-Apr-06,10,72.16,1310918.2121769406
15-Apr-06,11,76.12,1381408.1402082862
15-Apr-06,12,79.24,1441944.3592806566
15-Apr-06,13,81.44,1491578.8971122454
15-Apr-06,14,83.0,1533629.656689377
15-Apr-06,15,84.24,1571888.5271392802
15-Apr-06,16,84.88,1603037.60547563
15-Apr-06,17,84.48,1621863.044148487
15-Apr-06,18,83.32,1631682.7461441765
15-Apr-06,19,80.44,1621121.0440810127
15-Apr-06,20,76.64,1599657.6607770668
15-Apr-06,21,73.2,1582460.1527412534
15-Apr-06,22,70.68,1576164.3259462216
15-Apr-06,23,68.76,1576978.2912647433
15-Apr-06,24,67.24,1582532.1179923005
16-Apr-06,1,65.44,1019200.8397681075
16-Apr-06,2,63.64,1021436.7635093399
16-Apr-06,3,62.6,1032678.4239277401
16-Apr-06,4,61.6,1044394.0704870437
16-Apr-06,5,60.56,1055635.730905444
16-Apr-06,6,59.8,1070195.2943101688
16-Apr-06,7,59.04,1084754.8577148938
16-Apr-06,8,60.8,1129175.5479965433
16-Apr-06,9,66.04,1214833.0325368028
16-Apr-06,10,71.12,1298594.572513448
16-Apr-06,11,74.84,1366240.5836993721
16-Apr-06,12,78.0,1427250.7889126462
16-Apr-06,13,80.32,1478307.2851669458
16-Apr-06,14,81.96,1521306.0170258845
16-Apr-06,15,83.44,1562408.804321209
16-Apr-06,16,83.92,1591661.9380939445
16-Apr-06,17,83.56,1610961.3629077054
16-Apr-06,18,82.16,1617937.1480579732
16-Apr-06,19,79.64,1611641.3212629415
16-Apr-06,20,76.08,1593021.8548044171
16-Apr-06,21,73.48,1585778.0557275782
16-Apr-06,22,71.64,1587539.993327907
16-Apr-06,23,69.8,1589301.9309282359
16-Apr-06,24,68.84,1601491.563628443
17-Apr-06,1,68.08,1050483.9250677428
17-Apr-06,2,67.44,1066465.4468951784
17-Apr-06,3,67.12,1086238.8578498426
17-Apr-06,4,66.96,1107908.213368121
17-Apr-06,5,66.88,1130525.5411682068
17-Apr-06,6,66.84,1153616.855109196
17-Apr-06,7,66.48,1172916.2799229566
17-Apr-06,8,68.0,1214493.0533591846
17-Apr-06,9,71.4,1278347.1754178803
17-Apr-06,10,75.56,1351207.0341537434
17-Apr-06,11,78.64,1411269.2670852107
17-Apr-06,12,81.0,1462799.7494804135
17-Apr-06,13,82.96,1509590.3704665806
17-Apr-06,14,84.56,1552115.116184616
17-Apr-06,15,84.92,1579946.2915346408
17-Apr-06,16,85.32,1608251.4530255692
17-Apr-06,17,84.76,1625180.9471348121
17-Apr-06,18,83.12,1629312.8154396587
17-Apr-06,19,80.48,1621595.0302219163
17-Apr-06,20,77.56,1610559.342017849
17-Apr-06,21,75.52,1609951.3489136598
17-Apr-06,22,74.12,1616927.134063928
17-Apr-06,23,73.0,1627220.822200521
17-Apr-06,24,72.0,1638936.4687598245
18-Apr-06,1,71.12,1086506.8717764136
18-Apr-06,2,70.28,1100118.4628993315
18-Apr-06,3,70.0,1120365.859994899
18-Apr-06,4,69.92,1142983.1877949848
18-Apr-06,5,69.56,1162282.6126087455
18-Apr-06,6,69.52,1185373.9265497345
18-Apr-06,7,69.48,1208465.2404907239
18-Apr-06,8,70.36,1242458.2356724949
18-Apr-06,9,72.2,1287826.8982359516
18-Apr-06,10,74.92,1343623.2558992866
18-Apr-06,11,76.68,1388043.9461809362
18-Apr-06,12,78.32,1431042.6780398749
18-Apr-06,13,79.88,1473093.4376170065
18-Apr-06,14,81.76,1518936.0863213667
18-Apr-06,15,82.2,1547715.2339531984
18-Apr-06,16,82.0,1568910.6033305735
18-Apr-06,17,80.68,1576834.3607626488
18-Apr-06,18,78.96,1580018.256785688
18-Apr-06,19,76.96,1579884.2498224026
18-Apr-06,20,74.76,1577380.3121545995
18-Apr-06,21,73.24,1582934.138882157
18-Apr-06,22,71.8,1589435.9378915213
18-Apr-06,23,71.2,1605891.4458598606
18-Apr-06,24,70.68,1623294.926110007
19-Apr-06,1,69.8,1070865.329126596
19-Apr-06,2,69.16,1086846.8509540316
19-Apr-06,3,68.68,1104724.3173450818
19-Apr-06,4,68.12,1121653.8114543245
19-Apr-06,5,67.6,1139057.2917044708
19-Apr-06,6,67.4,1160252.6610818459
19-Apr-06,7,66.8,1176708.169050185
19-Apr-06,8,68.04,1214967.0395000884
19-Apr-06,9,71.36,1277873.1892769767
19-Apr-06,10,75.04,1345045.2143219972
19-Apr-06,11,78.24,1406529.405676175
19-Apr-06,12,80.2,1453320.0266623423
19-Apr-06,13,82.04,1498688.689225799
19-Apr-06,14,83.44,1538843.5042393163
19-Apr-06,15,84.6,1576154.4024074124
19-Apr-06,16,85.6,1611569.356011894
19-Apr-06,17,85.16,1629920.8085438476
19-Apr-06,18,84.12,1641162.4689622477
19-Apr-06,19,81.36,1632022.7253217946
19-Apr-06,20,78.64,1623356.967822245
19-Apr-06,21,76.04,1616113.1687454064
19-Apr-06,22,74.64,1623088.9538956743
19-Apr-06,23,73.48,1632908.6558913635
19-Apr-06,24,72.36,1643202.3440279565
20-Apr-06,1,71.68,1093142.6777490634
20-Apr-06,2,71.04,1109124.1995764992
20-Apr-06,3,70.04,1120839.8461358028
20-Apr-06,4,69.36,1136347.381822335
20-Apr-06,5,69.04,1156120.792776999
20-Apr-06,6,68.96,1178738.1205770846
20-Apr-06,7,68.56,1197563.5592499417
20-Apr-06,8,69.76,1235348.4435589416
20-Apr-06,9,72.68,1293514.7319267944
20-Apr-06,10,76.64,1364004.6599581398
20-Apr-06,11,80.68,1435442.5602712925
20-Apr-06,12,83.28,1489816.9595119166
20-Apr-06,13,85.16,1535659.6082162769
20-Apr-06,14,86.16,1571074.5618207585
20-Apr-06,15,87.04,1605067.5570025297
20-Apr-06,16,86.64,1623892.9956753869
20-Apr-06,17,86.44,1645088.3650527617
20-Apr-06,18,84.8,1649220.2333576083
20-Apr-06,19,81.8,1637236.572871734
20-Apr-06,20,77.48,1609611.3697360419
20-Apr-06,21,75.68,1611847.2934772742
20-Apr-06,22,74.4,1620245.037050253
20-Apr-06,23,73.12,1628642.7806232315
20-Apr-06,24,72.04,1639410.454900728
21-Apr-06,1,70.68,1081293.0242264746
21-Apr-06,2,69.0,1084950.9063904174
21-Apr-06,3,68.2,1099036.4836542387
21-Apr-06,4,67.4,1113122.0609180604
21-Apr-06,5,67.16,1133843.4441545317
21-Apr-06,6,67.28,1158830.702659135
21-Apr-06,7,67.8,1188557.822572774
21-Apr-06,8,68.76,1223498.7900363524
21-Apr-06,9,72.04,1285930.9536723373
21-Apr-06,10,76.4,1361160.7431127185
21-Apr-06,11,80.28,1430702.6988622567
21-Apr-06,12,82.72,1483181.1535392667
21-Apr-06,13,84.4,1526653.8715391092
21-Apr-06,14,86.0,1569178.6172571443
21-Apr-06,15,86.92,1603645.5985798188
21-Apr-06,16,86.88,1626736.9125208082
21-Apr-06,17,83.4,1609065.4183440912
21-Apr-06,18,82.52,1622203.0233261052
21-Apr-06,19,80.92,1626808.8777718553
21-Apr-06,20,78.0,1615773.189567788
21-Apr-06,21,76.12,1617061.1410272135
21-Apr-06,22,74.76,1624510.912318385
21-Apr-06,23,73.44,1632434.66975046
21-Apr-06,24,72.12,1640358.4271825352
22-Apr-06,1,70.92,1084136.9410718959
22-Apr-06,2,70.16,1098696.5044766206
22-Apr-06,3,70.16,1122261.8045585132
22-Apr-06,4,69.52,1138243.3263859493
22-Apr-06,5,69.12,1157068.7650588062
22-Apr-06,6,68.64,1174946.2314498562
